SalesOrderNumber	OrderDate	OrderedProducts	EmployeeKey	OrderedQuantity	TotalPrice	TotalSales	TotalCost	TotalMargin
SO45782	2018-04-04	18	289	52	16633.43	40710.04	37837.41	2872.63
SO69439	2020-05-09	1	296	2	218.45	436.9	398.75	38.15
SO45267	2018-02-02	3	286	5	1713.71	3463.29	3480.42	-17.13
SO46388	2018-06-29	5	285	9	1292.41	2555.98	2522.01	33.97
SO49478	2019-03-10	2	287	3	1649.95	1833.89	1859.08	-25.19
SO50203	2019-05-04	36	284	204	5587.72	40060.02	40566.37	-506.35
SO53470	2019-09-04	26	282	99	13515.77	60716.85	73335.69	-12618.84
SO45071	2018-01-28	5	281	11	3007.96	5980.05	5959.31	20.74
SO65178	2020-03-05	18	283	48	12715.9	39291.2	41598.65	-2307.45
SO48091	2018-11-30	1	283	1	1308.94	1308.94	1320.68	-11.74
SO46613	2018-07-05	3	272	4	2183.45	2927.72	2584.97	342.75
SO59063	2019-12-29	40	288	162	16976.78	57815.8	60613.14	-2797.34
SO47713	2018-10-24	1	281	1	67.54	67.54	49.98	17.56
SO50726	2019-06-21	39	285	165	22227.27	96010.84	96655.98	-645.14
SO69552	2020-05-29	8	287	28	1648.44	5074.28	4408.14	666.14
SO47422	2018-09-18	57	283	246	19629.12	62639.96	61737.72	902.24
SO51759	2019-08-14	1	285	1	672.29	672.29	713.08	-40.79
SO47680	2018-10-07	31	292	120	10204.26	29179.3	25964.66	3214.64
SO58911	2019-12-01	20	291	44	14055.41	27499.74	29026.84	-1527.1
SO47067	2018-08-30	26	285	103	6547.82	18105.38	17769.19	336.19
SO46662	2018-07-23	57	281	268	20815.19	71187.4	71096.88	90.52
SO48019	2018-11-14	1	285	5	1242.85	6214.25	5589.28	624.97
SO53611	2019-09-28	17	281	60	651.5	1915.35	1575.08	340.27
SO63272	2020-02-25	4	292	8	4736.73	9473.46	9814.53	-341.07
SO46961	2018-08-08	1	281	1	324.45	324.45	300.12	24.33
SO58917	2019-12-02	13	293	29	2932.09	6260.75	6573.38	-312.63
SO55310	2019-10-25	10	281	38	2548.12	9679.46	10137.67	-458.21
SO53561	2019-09-21	45	281	132	15706.86	48716.68	43827.99	4888.69
SO65171	2020-03-04	4	291	17	1502.96	4718.83	4122.4	596.43
SO65288	2020-03-26	2	285	6	2159.35	6478.05	6711.26	-233.21
SO48759	2019-01-15	2	283	3	1252.25	1275.04	1137.15	137.89
SO69442	2020-05-09	57	283	234	13575.33	31256.78	28676.41	2580.37
SO47043	2018-08-26	1	286	1	209.26	209.26	185.82	23.44
SO50731	2019-06-23	1	281	3	22.79	68.37	47.01	21.36
SO50273	2019-05-21	1	285	1	744.27	744.27	660.91	83.36
SO53491	2019-09-08	1	282	1	202.33	202.33	204.63	-2.3
SO59000	2019-12-17	1	292	1	72.88	72.88	53.93	18.95
SO44787	2017-12-26	17	283	41	16106.72	46173.64	42893.52	3280.12
SO59057	2019-12-27	8	281	24	1638.84	2294.23	1992.04	302.19
SO46974	2018-08-11	54	286	248	14515.41	40429.65	35118.45	5311.2
SO46107	2018-05-31	17	282	51	13361.85	45725.45	42490.49	3234.96
SO51840	2019-08-25	1	296	2	334.06	668.12	922.89	-254.77
SO67338	2020-04-27	4	292	4	2402.42	2402.42	2536.24	-133.82
SO63140	2020-02-04	23	284	48	12274.67	18455.38	18844.63	-389.25
SO50294	2019-05-25	35	282	146	9893.22	29991.2	26467.19	3524.01
SO49084	2019-02-09	10	283	39	6198.79	24715.31	22056.98	2658.33
SO47001	2018-08-18	39	281	133	20072.67	70152.36	71787.0	-1634.64
SO49152	2019-02-26	24	272	51	12330.38	23096.93	20509.91	2587.02
SO45789	2018-04-07	2	289	4	1532.35	3064.7	2645.87	418.83
SO46341	2018-06-08	22	283	57	11339.93	25670.37	25657.91	12.46
SO55304	2019-10-23	1	285	1	672.29	672.29	713.08	-40.79
SO63160	2020-02-08	2	287	3	85.84	134.43	99.49	34.94
SO61215	2020-01-15	5	284	21	1393.28	2843.87	2950.25	-106.38
SO61178	2020-01-03	2	282	4	1344.58	2689.16	2852.32	-163.16
SO57040	2019-11-06	5	283	12	1331.71	2225.6	2114.99	110.61
SO51818	2019-08-22	31	291	81	13185.37	39731.43	35955.71	3775.72
SO57126	2019-11-19	15	285	37	10022.53	25592.31	26588.37	-996.06
SO57128	2019-11-19	39	281	103	14861.61	40829.35	36705.37	4123.98
SO51716	2019-08-05	20	281	75	12092.09	55230.58	64617.2	-9386.62
SO63134	2020-02-03	5	284	7	4774.83	7635.71	7894.89	-259.18
SO46054	2018-05-15	9	281	18	4271.53	8543.06	8508.01	35.05
SO55258	2019-10-08	9	296	12	5717.82	7154.24	7399.87	-245.63
SO43884	2017-08-21	22	283	108	20852.94	116248.31	109059.22	7189.09
SO50720	2019-06-19	24	281	70	11007.27	27105.89	23961.15	3144.74
SO47364	2018-09-04	1	281	1	183.94	183.94	170.14	13.8
SO53477	2019-09-06	30	284	60	14822.68	26294.81	30072.51	-3777.7
SO47436	2018-09-23	14	287	52	4166.59	17147.04	16978.56	168.48
SO50264	2019-05-20	1	283	3	1308.94	3926.82	3962.05	-35.23
SO65193	2020-03-08	1	282	1	1466.01	1466.01	1554.95	-88.94
SO53593	2019-09-25	3	295	5	386.37	1034.35	1111.01	-76.66
SO46951	2018-08-06	13	284	42	8570.16	27892.36	27994.91	-102.55
SO51760	2019-08-14	24	285	79	10487.5	45750.86	56059.91	-10309.05
SO53600	2019-09-26	19	291	92	960.62	3948.87	3609.04	339.83
SO48778	2019-01-24	42	291	147	14797.79	54444.82	48338.25	6106.57
SO45555	2018-03-17	18	282	52	18109.33	65725.81	61259.04	4466.77
SO63291	2020-02-28	38	282	221	14404.92	106448.56	99668.89	6779.67
SO44486	2017-11-02	2	284	2	603.4	603.4	594.64	8.76
SO44084	2017-09-08	2	288	4	4064.98	8129.96	7620.5	509.46
SO53526	2019-09-14	29	281	73	15886.91	34892.39	36389.28	-1496.89
SO58996	2019-12-16	21	281	53	14709.04	35390.24	37469.43	-2079.19
SO63235	2020-02-21	4	285	18	1502.96	3425.82	2922.78	503.04
SO43893	2017-08-24	1	288	1	419.46	419.46	413.15	6.31
SO51787	2019-08-18	1	288	1	858.9	858.9	868.63	-9.73
SO57021	2019-11-02	4	291	9	82.46	221.91	265.44	-43.53
SO44091	2017-09-12	7	287	19	2195.89	4492.73	4438.88	53.85
SO57117	2019-11-17	1	283	1	202.33	202.33	204.63	-2.3
SO57167	2019-11-26	1	293	1	728.91	728.91	755.15	-26.24
SO43855	2017-08-05	13	284	23	6861.33	10993.37	10909.8	83.57
SO50704	2019-06-15	10	283	17	7443.57	12263.96	11971.0	292.96
SO49824	2019-04-01	1	282	1	44.99	44.99	30.93	14.06
SO51780	2019-08-17	23	285	94	3407.13	10596.4	10608.28	-11.88
SO48288	2018-12-01	2	281	3	202.92	383.05	282.26	100.79
SO57190	2019-11-30	6	285	8	4544.51	7405.39	7653.07	-247.68
SO48394	2018-12-29	1	281	2	1242.85	2485.7	2235.71	249.99
SO43669	2017-07-08	1	289	1	714.7	714.7	617.03	97.67
SO49489	2019-03-13	6	287	33	3768.24	11621.87	10364.52	1257.35
SO50315	2019-05-30	13	285	34	8860.38	18868.81	18585.1	283.71
SO57177	2019-11-28	3	290	3	1701.48	1701.48	1787.1	-85.62
SO61251	2020-01-25	2	281	2	2159.35	2159.35	2237.09	-77.74
SO48293	2018-12-03	21	288	73	10903.6	36285.41	32533.03	3752.38
SO53581	2019-09-24	6	295	8	2739.61	3748.13	5184.59	-1436.46
SO69485	2020-05-16	5	285	8	1893.22	3354.19	3212.86	141.33
SO55288	2019-10-17	7	288	11	3155.69	5277.85	5569.4	-291.55
SO51171	2019-07-31	4	295	6	3210.53	3263.97	3351.54	-87.57
SO46614	2018-07-05	60	291	254	21258.52	72391.3	72105.78	285.52
SO55306	2019-10-24	4	295	9	646.08	1022.11	957.87	64.24
SO43671	2017-07-09	11	289	17	5609.88	8128.79	8127.8	0.99
SO46071	2018-05-19	20	288	51	8067.14	20788.92	20826.61	-37.69
SO48369	2018-12-25	10	282	24	1988.8	4425.79	3900.16	525.63
SO53603	2019-09-27	9	293	28	2842.77	8785.82	9236.29	-450.47
SO49842	2019-04-09	1	285	1	324.45	324.45	300.12	24.33
SO45542	2018-03-11	19	287	65	18673.89	56400.88	52585.14	3815.74
SO47015	2018-08-21	21	284	67	6955.23	19544.02	17188.53	2355.49
SO46382	2018-06-25	8	282	25	4266.34	13673.81	13629.59	44.22
SO53487	2019-09-07	1	293	1	1466.01	1466.01	1554.95	-88.94
SO48364	2018-12-23	7	283	19	1587.08	3423.91	3343.41	80.5
SO61242	2020-01-24	2	295	4	704.68	2049.26	2180.81	-131.55
SO65230	2020-03-14	1	293	2	37.25	74.5	55.14	19.36
SO47729	2018-10-30	1	285	1	324.45	324.45	300.12	24.33
SO53544	2019-09-18	2	291	3	1502.44	1574.44	1571.7	2.74
SO43861	2017-08-10	27	285	83	10776.86	23401.17	23296.32	104.85
SO50214	2019-05-07	32	282	79	19389.76	50702.01	51057.59	-355.58
SO47056	2018-08-28	58	282	164	24369.78	54130.24	53348.8	781.44
SO53485	2019-09-07	59	294	307	19336.66	61457.46	70993.0	-9535.54
SO51867	2019-08-31	4	281	6	2600.39	5461.27	6139.64	-678.37
SO43843	2017-08-01	10	281	22	13234.29	32940.08	30537.61	2402.47
SO69411	2020-05-04	13	287	41	1913.57	3793.14	3837.94	-44.8
SO49540	2019-03-29	24	281	49	10499.01	17253.96	15192.93	2061.03
SO45544	2018-03-13	6	285	7	2972.09	3391.55	3363.6	27.95
SO53525	2019-09-14	22	292	80	6973.86	24969.1	28710.52	-3741.42
SO65286	2020-03-25	7	292	21	6356.46	17099.32	17714.91	-615.59
SO43694	2017-07-30	11	285	23	10308.39	20645.62	19327.88	1317.74
SO51122	2019-07-15	34	281	136	20418.08	60848.39	63714.4	-2866.01
SO58923	2019-12-03	1	281	1	37.25	37.25	27.57	9.68
SO47355	2018-09-02	68	282	475	24721.5	130185.05	129492.79	692.26
SO65290	2020-03-26	4	291	4	1028.46	1028.46	902.43	126.03
SO43862	2017-08-11	9	285	23	11216.41	31000.71	28717.06	2283.65
SO46029	2018-05-02	6	284	10	2167.2	3016.5	2999.28	17.22
SO45543	2018-03-12	2	285	4	367.88	735.76	725.94	9.82
SO57129	2019-11-19	2	283	4	402.89	805.78	711.01	94.77
SO45285	2018-02-08	11	281	24	7644.99	14919.29	14913.6	5.69
SO49889	2019-04-27	8	293	19	2785.93	7149.12	7294.89	-145.77
SO63198	2020-02-16	4	289	10	1502.96	3089.9	2713.38	376.52
SO45564	2018-03-22	11	282	42	16481.62	62717.59	58490.84	4226.75
SO50249	2019-05-15	12	282	19	9093.52	14251.54	13974.63	276.91
SO55239	2019-10-03	32	283	95	12791.5	39810.48	35859.06	3951.42
SO48734	2019-01-05	22	285	64	8593.0	22956.22	20486.49	2469.73
SO63165	2020-02-09	2	283	3	1498.4	1530.79	1638.09	-107.3
SO43890	2017-08-23	13	284	46	19235.26	75191.8	70025.61	5166.19
SO48017	2018-11-14	47	281	155	15560.92	36319.51	32099.3	4220.21
SO55321	2019-10-28	1	295	4	356.9	1427.6	1443.77	-16.17
SO44298	2017-10-13	27	284	48	13990.89	27666.45	27739.02	-72.57
SO47376	2018-09-08	2	292	5	337.95	817.52	604.96	212.56
SO53500	2019-09-10	30	287	104	12281.85	43381.4	51961.61	-8580.21
SO58979	2019-12-13	23	287	42	13136.72	21423.28	21873.53	-450.25
SO48032	2018-11-16	6	288	12	1127.68	2449.17	2213.65	235.52
SO46622	2018-07-08	20	291	97	11007.81	42319.29	38047.83	4271.46
SO63236	2020-02-21	2	291	4	1418.98	2837.96	2556.31	281.65
SO51848	2019-08-27	9	282	14	4859.18	5986.65	6172.62	-185.97
SO46612	2018-07-05	4	289	4	1626.47	1626.47	1498.35	128.12
SO43910	2017-08-29	16	285	33	8967.81	19411.93	19397.13	14.8
SO57078	2019-11-11	1	295	1	158.43	158.43	144.59	13.84
SO65151	2020-03-01	1	288	2	38.1	76.2	47.5	28.7
SO46620	2018-07-07	50	281	143	20141.6	50250.37	50866.33	-615.96
SO46967	2018-08-09	51	286	231	14033.99	48577.58	42730.42	5847.16
SO49512	2019-03-20	17	283	46	8264.36	19309.78	17330.63	1979.15
SO47059	2018-08-28	1	288	1	324.45	324.45	300.12	24.33
SO47391	2018-09-12	34	292	126	19814.29	74487.52	74918.6	-431.08
SO51813	2019-08-21	3	282	4	707.31	857.18	781.17	76.01
SO59043	2019-12-24	1	291	1	202.33	202.33	204.63	-2.3
SO67322	2020-04-23	35	286	103	19272.83	63235.52	64906.28	-1670.76
SO44077	2017-09-05	8	288	14	3077.18	6105.33	6085.51	19.82
SO53562	2019-09-21	52	288	240	20845.32	81489.17	84983.27	-3494.1
SO50304	2019-05-28	45	282	184	21253.69	93032.29	94004.79	-972.5
SO53510	2019-09-11	32	284	95	13403.27	44441.8	40210.11	4231.69
SO50722	2019-06-20	43	290	117	20270.58	49862.14	50124.99	-262.85
SO49548	2019-03-31	6	293	14	2818.74	6577.06	6813.9	-236.84
SO61174	2020-01-01	7	281	19	3404.94	6899.24	7251.37	-352.13
SO50274	2019-05-21	6	281	12	1180.98	2184.67	1996.55	188.12
SO49852	2019-04-13	6	282	16	2416.49	6712.14	6913.85	-201.71
SO49444	2019-03-01	6	281	10	2257.98	6509.25	6452.19	57.06
SO45311	2018-02-17	5	282	11	8135.66	18296.31	17145.88	1150.43
SO49492	2019-03-13	14	287	54	9183.34	32553.12	29276.12	3277.0
SO51773	2019-08-16	48	287	159	18439.32	35829.96	37267.09	-1437.13
SO57140	2019-11-21	7	283	26	188.65	583.6	517.84	65.76
SO46363	2018-06-19	17	281	52	9918.36	33516.87	34028.48	-511.61
SO48739	2019-01-06	14	283	44	7723.65	20558.79	18413.16	2145.63
SO49076	2019-02-07	29	287	119	18464.12	79070.31	80916.49	-1846.18
SO61186	2020-01-05	19	291	60	8815.9	32743.4	34408.02	-1664.62
SO44113	2017-09-23	15	282	42	13138.48	40510.23	37716.31	2793.92
SO47728	2018-10-30	1	285	1	1308.94	1308.94	1320.68	-11.74
SO44129	2017-09-27	30	281	115	13527.22	55699.78	55846.19	-146.41
SO45068	2018-01-28	3	289	4	1713.71	2133.17	2124.15	9.02
SO49170	2019-02-28	8	285	15	2913.65	4085.4	3627.72	457.68
SO51851	2019-08-28	6	291	9	3156.33	3862.55	4795.41	-932.86
SO58956	2019-12-10	20	284	69	13422.03	50668.97	52281.26	-1612.29
SO67309	2020-04-18	6	293	16	1775.4	3638.3	3744.48	-106.18
SO57070	2019-11-09	12	284	32	5441.21	18136.86	19046.85	-909.99
SO46328	2018-06-03	1	288	1	722.59	722.59	623.84	98.75
SO44547	2017-11-20	29	284	142	13078.6	69178.06	69659.24	-481.18
SO46060	2018-05-16	17	286	59	14608.44	45492.43	42282.08	3210.35
SO58994	2019-12-15	1	291	2	12.14	24.28	17.97	6.31
SO53462	2019-09-03	2	295	4	118.79	228.57	169.15	59.42
SO46345	2018-06-10	11	285	61	8191.99	23917.05	45301.3	-21384.25
SO59046	2019-12-24	2	282	2	559.23	559.23	565.57	-6.34
SO45800	2018-04-16	8	284	18	3852.07	9867.99	9858.57	9.42
SO47709	2018-10-23	7	291	16	3837.33	5360.11	4730.17	629.94
SO67266	2020-04-05	37	289	208	14344.89	71155.63	64761.83	6393.8
SO67298	2020-04-14	27	282	127	17490.16	102725.7	108382.83	-5657.13
SO57108	2019-11-16	1	285	1	338.99	338.99	308.22	30.77
SO55261	2019-10-09	32	283	120	12259.95	29207.02	26162.84	3044.18
SO45266	2018-02-01	7	281	14	11592.24	24509.77	22814.05	1695.72
SO44538	2017-11-17	35	287	96	21715.53	57804.97	57916.35	-111.38
SO43678	2017-07-18	19	287	35	6623.26	9799.96	9719.86	80.1
SO46965	2018-08-08	20	287	51	3506.8	8594.21	8663.95	-69.74
SO45539	2018-03-11	8	281	14	16259.92	28469.86	26685.8	1784.06
SO69402	2020-05-03	1	283	1	356.9	356.9	360.94	-4.04
SO50192	2019-05-01	12	284	27	2894.14	5218.99	5167.6	51.39
SO51093	2019-07-04	1	289	1	149.87	149.87	136.79	13.08
SO45053	2018-01-14	17	281	29	11602.25	19314.99	19360.34	-45.35
SO67280	2020-04-09	24	281	109	16220.27	66483.06	70259.68	-3776.62
SO51740	2019-08-10	23	291	69	2229.79	3495.44	2851.48	643.96
SO49043	2019-02-02	1	289	1	209.26	209.26	185.82	23.44
SO51120	2019-07-15	67	288	339	17341.38	57180.3	51250.19	5930.11
SO45318	2018-02-18	19	286	35	16850.26	29962.75	27688.55	2274.2
SO44082	2017-09-06	1	272	1	2039.99	2039.99	1912.15	127.84
SO47987	2018-11-05	3	281	12	503.82	1597.98	1650.29	-52.31
SO67282	2020-04-10	27	283	47	15451.89	26440.51	26961.29	-520.78
SO63263	2020-02-24	17	287	34	10334.24	21524.09	22617.38	-1093.29
SO47407	2018-09-15	2	283	3	1278.84	2521.69	2260.46	261.23
SO55316	2019-10-27	1	295	2	72.0	144.0	89.76	54.24
SO61219	2020-01-16	20	283	37	14544.66	23752.37	24431.96	-679.59
SO47454	2018-09-29	37	285	153	9079.67	27463.28	24089.77	3373.51
SO49473	2019-03-08	28	283	102	4263.07	13842.6	13670.64	171.96
SO49483	2019-03-11	12	282	33	4130.21	6125.12	5228.28	896.84
SO59039	2019-12-23	1	283	1	149.87	149.87	136.79	13.08
SO50659	2019-06-01	2	281	4	1252.25	1297.83	1152.82	145.01
SO43914	2017-08-29	5	287	8	8135.66	8152.76	7634.07	518.69
SO67326	2020-04-25	4	281	5	792.66	865.54	796.51	69.03
SO65308	2020-03-28	1	283	1	1466.01	1466.01	1554.95	-88.94
SO44292	2017-10-10	4	281	7	1718.9	3432.61	3427.72	4.89
SO50256	2019-05-16	1	281	3	28.84	86.52	87.24	-0.72
SO45798	2018-04-15	27	287	51	15807.47	29494.05	29617.45	-123.4
SO51804	2019-08-20	3	296	4	804.95	868.85	858.71	10.14
SO45556	2018-03-17	19	281	57	7699.59	22822.82	22626.75	196.07
SO65174	2020-03-05	48	291	196	13000.22	45169.31	40352.78	4816.53
SO44099	2017-09-16	6	287	11	4764.3	12499.43	12610.47	-111.04
SO49537	2019-03-29	1	281	1	469.79	469.79	486.71	-16.92
SO59064	2019-12-29	46	290	191	16650.01	71938.95	64769.32	7169.63
SO49040	2019-02-01	20	283	45	9368.0	17259.8	15251.76	2008.04
SO44490	2017-11-04	7	284	10	2131.33	3389.71	3342.6	47.11
SO46036	2018-05-04	29	281	53	17319.38	30512.42	30614.08	-101.66
SO69546	2020-05-28	13	282	22	6045.58	8020.72	8231.12	-210.4
SO45533	2018-03-08	3	283	3	1258.38	1258.38	1239.45	18.93
SO69495	2020-05-19	5	281	10	1278.42	2402.27	2425.32	-23.05
SO55262	2019-10-10	2	284	4	362.29	373.07	371.03	2.04
SO47025	2018-08-23	16	281	36	8597.89	17146.51	16461.38	685.13
SO47979	2018-11-04	9	291	20	1925.37	3554.62	3439.79	114.83
SO44530	2017-11-15	22	283	114	20920.76	104959.79	97572.66	7387.13
SO51155	2019-07-24	26	295	64	15268.7	33801.92	35678.22	-1876.3
SO46069	2018-05-18	7	282	14	8169.69	8232.22	7715.72	516.5
SO51731	2019-08-07	21	281	73	1046.73	2343.66	1983.75	359.91
SO65260	2020-03-21	3	295	6	73.78	130.45	81.33	49.12
SO46380	2018-06-24	23	287	90	12158.61	58422.7	112599.72	-54177.02
SO49531	2019-03-28	4	283	9	1879.16	4228.11	4380.36	-152.25
SO55242	2019-10-04	7	281	21	2337.22	3605.18	3571.36	33.82
SO45522	2018-03-04	18	288	30	16748.88	28786.22	28971.65	-185.43
SO69407	2020-05-04	2	282	2	574.69	574.69	728.0	-153.31
SO44746	2017-12-08	7	288	10	10204.49	14290.17	13395.46	894.71
SO69446	2020-05-10	3	291	9	1460.97	1712.91	1461.39	251.52
SO47665	2018-10-03	1	289	2	20.19	40.38	27.76	12.62
SO67286	2020-04-11	12	272	23	7221.07	11802.53	12155.77	-353.24
SO47967	2018-11-02	24	291	72	13604.26	38408.17	34103.49	4304.68
SO53582	2019-09-24	24	282	79	6104.05	10609.37	11274.32	-664.95
SO49168	2019-02-28	2	281	2	489.98	489.98	500.59	-10.61
SO69538	2020-05-27	7	284	21	1606.45	4881.19	4266.36	614.83
SO43663	2017-07-03	1	282	1	419.46	419.46	413.15	6.31
SO44297	2017-10-13	8	281	12	10209.68	10231.46	9591.66	639.8
SO48031	2018-11-16	36	288	122	11988.43	36535.37	32526.92	4008.45
SO47659	2018-10-01	9	283	21	2913.91	5033.59	5104.53	-70.94
SO45780	2018-04-02	16	288	36	13291.87	31193.28	28884.11	2309.17
SO49453	2019-03-04	1	291	1	1242.85	1242.85	1117.86	124.99
SO45046	2018-01-06	2	287	2	838.92	838.92	826.3	12.62
SO50660	2019-06-01	1	291	1	22.79	22.79	15.67	7.12
SO46656	2018-07-21	1	283	2	16.82	33.64	27.76	5.88
SO50697	2019-06-12	7	292	26	2583.52	7866.76	7020.4	846.36
SO47437	2018-09-23	1	282	1	214.24	214.24	158.53	55.71
SO43883	2017-08-21	17	281	32	10066.85	18320.69	18334.27	-13.58
SO53482	2019-09-07	3	291	11	842.67	1475.59	1245.63	229.96
SO53608	2019-09-27	17	295	66	509.99	1937.16	1507.45	429.71
SO48333	2018-12-15	30	281	107	10814.68	33563.75	29864.17	3699.58
SO45309	2018-02-16	15	281	22	8830.72	11924.19	11919.58	4.61
SO67276	2020-04-08	45	292	143	10559.86	27849.14	24999.97	2849.17
SO49154	2019-02-27	2	285	3	523.78	577.77	560.95	16.82
SO69434	2020-05-08	3	295	4	1404.75	2007.1	2005.08	2.02
SO69467	2020-05-14	18	283	44	7429.55	11951.6	12150.08	-198.48
SO46059	2018-05-16	19	281	33	14842.96	29446.72	29596.48	-149.76
SO47402	2018-09-14	11	288	21	4384.97	9680.12	8596.66	1083.46
SO45048	2018-01-09	4	281	7	6110.67	6127.77	5735.98	391.79
SO50695	2019-06-12	1	281	2	209.26	418.52	371.64	46.88
SO43683	2017-07-19	13	289	38	14320.23	42813.38	40089.34	2724.04
SO53623	2019-09-30	22	293	71	3363.2	7798.62	7869.5	-70.88
SO44485	2017-11-02	1	284	2	2024.99	4049.98	3796.19	253.79
SO55272	2019-10-14	2	295	2	44.68	44.68	47.65	-2.97
SO45815	2018-04-30	14	285	39	13023.78	32222.04	30079.4	2142.64
SO48290	2018-12-02	9	281	30	2935.31	9342.05	9599.61	-257.56
SO45298	2018-02-12	16	287	27	9845.91	15825.96	15806.62	19.34
SO69525	2020-05-24	26	293	57	17157.43	32445.36	34234.54	-1789.18
SO57039	2019-11-06	10	285	37	1683.82	2679.27	2273.26	406.01
SO46102	2018-05-30	7	287	15	8169.69	10279.33	9646.76	632.57
SO48766	2019-01-20	40	285	116	13537.41	36874.5	37057.44	-182.94
SO49493	2019-03-15	4	293	9	1879.16	4228.11	4380.36	-152.25
SO69549	2020-05-29	3	281	5	3589.79	6450.67	6682.9	-232.23
SO61207	2020-01-13	2	289	2	2186.75	2186.75	1991.02	195.73
SO47404	2018-09-14	5	283	12	2339.56	4868.64	4748.79	119.85
SO46323	2018-06-01	6	289	9	3411.4	3428.5	7665.58	-4237.08
SO65291	2020-03-26	1	281	2	1391.99	2783.98	2531.24	252.74
SO47707	2018-10-23	2	283	6	89.98	269.94	185.6	84.34
SO47692	2018-10-13	9	287	16	2070.71	3604.09	3649.29	-45.2
SO50191	2019-05-01	34	285	88	19446.24	40517.88	40572.5	-54.62
SO46326	2018-06-02	27	288	46	15288.71	29220.83	29351.79	-130.96
SO69556	2020-05-30	3	295	8	434.45	1013.22	942.21	71.01
SO46611	2018-07-04	40	289	237	12496.01	78454.98	70637.42	7817.56
SO63168	2020-02-10	2	295	2	864.65	864.65	779.66	84.99
SO49494	2019-03-15	18	293	42	8629.93	18993.0	19175.47	-182.47
SO44523	2017-11-13	17	286	66	15815.52	74395.61	69486.21	4909.4
SO46039	2018-05-07	9	288	18	14231.33	24424.08	22881.87	1542.21
SO46968	2018-08-09	22	281	71	4178.92	16064.91	16322.89	-257.98
SO49500	2019-03-17	2	293	2	537.33	537.33	536.69	0.64
SO63234	2020-02-21	3	285	3	530.4	530.4	465.74	64.66
SO49839	2019-04-07	12	284	28	3334.74	7907.5	8012.9	-105.4
SO47974	2018-11-03	2	291	4	614.39	642.65	634.79	7.86
SO63258	2020-02-24	2	281	2	1875.85	1875.85	1943.38	-67.53
SO44280	2017-10-01	1	281	2	28.84	57.68	63.45	-5.77
SO50699	2019-06-13	28	284	106	10788.72	28921.8	25676.65	3245.15
SO69469	2020-05-14	1	291	1	672.29	672.29	713.08	-40.79
SO50685	2019-06-08	10	284	27	2540.5	6631.63	6722.34	-90.71
SO57072	2019-11-09	4	285	5	2300.38	2639.37	2405.42	233.95
SO51737	2019-08-09	7	290	17	2813.3	6556.42	6864.45	-308.03
SO63207	2020-02-17	2	291	7	83.98	293.93	183.24	110.69
SO46098	2018-05-29	12	289	32	15899.98	51340.97	47785.3	3555.67
SO49536	2019-03-29	1	283	2	198.04	396.08	293.09	102.99
SO63232	2020-02-21	2	283	2	78.58	78.58	74.45	4.13
SO58976	2019-12-13	20	283	76	5392.81	10380.8	10679.18	-298.38
SO59017	2019-12-19	9	282	20	1738.09	2109.38	1868.02	241.36
SO44537	2017-11-16	1	288	2	28.84	57.68	63.45	-5.77
SO47704	2018-10-21	1	292	2	324.45	648.9	600.24	48.66
SO50300	2019-05-27	2	282	3	537.33	604.87	586.67	18.2
SO45806	2018-04-23	3	285	3	2923.32	2923.32	2936.58	-13.26
SO49479	2019-03-11	44	283	194	14303.68	80673.49	81639.69	-966.2
SO63229	2020-02-20	3	290	5	1460.97	1544.95	1356.68	188.27
SO47042	2018-08-25	53	285	230	15474.97	47430.9	41725.49	5705.41
SO67342	2020-04-28	30	296	51	17228.37	30634.92	31291.03	-656.11
SO50221	2019-05-08	32	287	76	18515.66	44987.74	45355.02	-367.28
SO57076	2019-11-10	21	283	45	12597.96	26696.34	28023.27	-1326.93
SO50193	2019-05-02	4	292	12	2517.89	6320.22	5650.79	669.43
SO67313	2020-04-20	1	285	1	809.76	809.76	739.04	70.72
SO57138	2019-11-20	19	282	79	10139.02	25604.32	22859.74	2744.58
SO57061	2019-11-08	65	292	342	17050.69	74367.57	66742.58	7624.99
SO61233	2020-01-21	1	285	1	24.29	24.29	17.98	6.31
SO67204	2020-04-01	2	295	3	377.89	398.88	387.11	11.77
SO48745	2019-01-10	23	281	78	3870.62	8874.41	7547.57	1326.84
SO53583	2019-09-24	45	281	156	14615.64	51394.9	46155.82	5239.08
SO47672	2018-10-04	1	289	5	14.13	70.65	48.57	22.08
SO48029	2018-11-16	1	289	1	20.19	20.19	13.88	6.31
SO48368	2018-12-25	1	281	1	183.94	183.94	170.14	13.8
SO46346	2018-06-10	11	281	25	6814.73	13659.57	30599.64	-16940.07
SO57036	2019-11-05	27	282	69	11950.57	37891.64	34300.24	3591.4
SO49148	2019-02-25	1	285	1	736.15	736.15	653.7	82.45
SO51707	2019-08-04	3	282	4	632.29	790.72	720.56	70.16
SO65229	2020-03-13	9	285	15	2620.69	4878.77	5040.36	-161.59
SO50743	2019-06-26	20	287	59	9472.88	31207.05	27918.39	3288.66
SO48751	2019-01-13	27	283	68	17027.59	42079.39	43028.28	-948.89
SO57044	2019-11-06	8	289	23	1638.84	3510.71	3113.48	397.23
SO63206	2020-02-17	1	295	1	602.35	602.35	601.74	0.61
SO67310	2020-04-18	1	289	1	242.99	242.99	179.82	63.17
SO48047	2018-11-18	1	282	1	14.13	14.13	9.71	4.42
